ags,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023
1001000,1181.8622,21.908115,1253.2233,27.858158,1143.4028,19.0891,1285.2915,50.05114,1326.1219,73.331841,1382.038,43.157387,1549.1315,71.253616,1714.7208,50.882111,1747.5145,154.31151,2000.264,187.81857,2004.6008,92.146286,2374.1177,32.002083,2026.4373,59.463741,2333.0745,105.4355,2824.6497,14.972167,3192.2241,7.9478693,2707.6025,153.03372
1002000,1446.7773,5.8847675,1391.2334,13.711187,1373.1772,4.849813,1489.1461,58.192139,1573.3071,108.57516,1670.5822,114.79498,2118.324,186.39203,2463.6318,253.05272,2174.1567,66.795067,2856.3928,225.72321,3160.0779,244.34822,3240.5703,182.76295,3773.9697,80.813202,3694.4294,256.38474,4404.4692,287.63251,4517.8672,134.19305,3963.7749,175.554
1003000,1514.2,78.969414,1534.6664,12.815444,1428.2506,50.50605,1403.0776,16.54232,1530.8374,12.933196,1788.5077,31.054983,1892.1111,25.409283,2091.3982,134.76649,2166.7813,.17319427,2283.4583,23.590792,3059.1677,207.64854,3069.3943,11.273612,4178.6875,153.06046,4201.3804,80.884331,3947.5017,76.343742,4255.7402,104.64471,3281.9014,202.17867
1004000,1090.5029,15.872497,1064.7007,9.1685791,1074.0765,8.5472002,1858.6772,247.00604,1356.0325,29.752247,1149.0929,22.827324,1201.0552,45.948555,1198.167,25.307192,1354.5118,56.496811,1351.037,49.438675,1590.4272,15.268457,1375.3209,91.552673,1678.6658,52.866947,2058.468,60.015671,3102.0955,20.356384,2791.0354,199.17839,2558.1221,170.1221
1051001,977.85413,29.451769,945.17499,28.209002,953.33832,97.23555,1101.1986,1.3865896,1017.6339,36.720184,1016.9417,18.096729,921.74927,18.421659,986.836,9.535656,1137.2167,58.50127,1232.0425,60.602448,1455.2181,5.7787089,1554.2004,117.8244,1754.0228,97.967957,1842.8833,56.268116,2225.4868,8.4892483,2256.7852,77.975342,2091.5181,126.11681
1051002,1012.8466,12.968256,1006.694,4.0862589,1029.4871,128.14407,1155.0492,50.498394,1098.33,17.59623,1126.5883,3.0561178,1023.7586,5.0632892,1030.0056,32.203732,1123.2578,52.926029,1305.5823,32.290962,1526.6525,80.759468,1614.4799,59.987518,1950.7366,88.391403,1881.5271,89.707191,2372.2832,261.42105,2334.3718,84.873077,2110.4746,4.8208795
1051003,1129.9814,102.35242,1105.6033,56.122967,754.35974,96.719742,927.74872,13.820604,835.77289,119.19143,743.64996,37.470242,681.69641,4.806036,819.97504,54.973793,1011.7647,92.043167,1028.694,49.184765,965.98706,21.583714,1164.6268,78.625954,1156.6055,246.44774,2025.1144,346.80011,1894.6172,701.97192,1869.1481,281.57687,1621.5491,92.509247
1051004,913.91266,3.8961062,909.42987,16.489807,906.55457,62.165508,1013.9924,47.997017,1003.6912,48.532707,979.40393,63.35257,968.70416,10.112044,978.11115,13.50536,1130.9427,68.539543,1200.5305,78.558914,1242.8495,38.100941,1331.2273,128.3244,1348.2739,377.37949,1863.2576,54.226868,2297.3352,94.131615,2297.9333,166.73767,1956.0031,37.173958
1051005,1272.0076,93.438042,1092.9429,104.95789,1008.558,87.458847,1109.9579,11.628512,1115.2972,3.4706664,1180.8113,5.6673656,1184.7208,100.12939,1008.7312,92.820473,1318.5614,14.420948,1377.986,175.86647,1006.4375,167.93112,1979.8662,115.32018,1668.2928,55.999413,1944.5203,155.37845,2588.9109,25.462431,3038.1133,35.879539,2104.9934,195.31894
1051006,1004.4189,1.6963781,963.27057,13.253892,929.26697,3.3034687,875.4834,16.522388,881.25372,42.940289,870.91327,17.104319,919.70544,67.353317,1077.7537,27.09697,1183.3079,101.93127,1221.3877,195.5714,1111.7712,121.2643,1393.9224,132.69095,1237.3027,131.86121,2071.6873,139.60789,2375.824,296.13266,2604.8308,205.52571,2195.1794,147.85231
1051008,1071.7103,12.655621,1050.1906,3.4895706,1004.0833,46.627155,915.36633,45.147301,1030.6548,110.50857,1028.5878,63.053043,959.53357,3.8749754,920.63141,31.673843,1083.7695,48.818325,1021.804,17.421139,1104.2764,24.075516,1325.3508,10.020982,1393.5278,61.411003,1557.8949,11.537109,2659.4741,68.356628,2697.9126,22.431059,2261.8186,294.08432
1051010,1003.574,30.668634,965.48077,16.247316,871.30682,51.035828,926.8443,57.434437,884.7262,43.956505,897.30383,61.287651,887.74182,48.573025,922.17755,29.536551,1136.6281,121.2656,1095.4686,152.87537,1083.8435,88.092819,1098.592,29.994192,1142.7009,57.461536,1740.5973,152.82156,2145.3552,165.95732,2180.8496,120.15222,1996.0586,43.732548
1051011,980.59528,127.75064,960.21295,94.597672,914.01526,84.679604,960.5047,71.138039,920.12952,70.657158,922.42615,57.437145,906.71338,60.113499,946.90753,109.35098,984.07837,88.546661,935.19409,74.233665,952.49023,68.086311,1124.5674,146.62366,1037.9225,151.62328,1811.0375,124.61911,2196.5518,248.1855,2189.6509,4.0479226,2106.073,317.6788
1051012,1021.8327,33.170177,1002.7388,1.3527405,928.88739,12.720016,965.60413,3.8988032,903.40137,6.8092904,907.7077,15.808599,867.57385,83.471146,932.34155,57.727005,1155.3809,91.963547,1101.6088,84.82618,1053.6339,34.977783,1096.2936,120.78797,1153.9592,75.384354,1860.8495,270.6106,2238.1042,27.425297,2198.7771,179.52417,2021.4226,42.407528
1051013,1470.775,3.7930899,1408.2117,16.702658,1379.6166,1.5937116,1343.5487,17.226137,1431.4611,3.7021306,1707.3423,3.6742365,1778.2645,16.84425,1847.2651,20.643023,2029.0289,15.482338,2260.0972,5.8664346,2482.8137,21.054232,2665.3511,.38923842,3151.5698,18.058382,3637.7688,2.6770501,4040.5103,51.291546,4264.9561,43.512253,3532.3184,54.370049
1051014,1358.91,17.855253,1292.198,31.721001,1208.7657,2.0678544,1151.3967,19.433876,1311.4786,39.627506,1618.045,53.838417,1710.7467,26.115841,1744.3425,39.647835,1904.7802,31.117865,2254.9878,34.544346,2440.6438,38.119133,2686.2244,38.907555,3106.2717,99.758568,3584.2498,10.065399,4032.064,140.03517,3747.7634,27.760578,3045.1699,21.396872
1051015,973.55524,13.63966,949.32147,5.8736877,923.35712,51.086945,1062.3291,9.5130424,1001.3359,71.988541,948.82184,35.608814,934.76093,37.102909,962.07666,33.07579,1084.7787,30.569893,1187.745,38.667866,1291.3573,106.27223,1429.9189,38.504669,1823.2631,288.40637,1811.1156,17.005388,2131.2466,29.793547,2170.3767,111.31943,2046.5802,195.73143
1051016,1051.2429,7.9604464,1036.4789,39.382885,962.12103,64.847748,998.52832,28.092148,934.1236,7.413096,952.99597,42.971554,935.71912,19.004198,964.93237,4.9563627,1218.3722,40.058384,1138.4437,134.98482,1136.2826,82.863747,1177.4333,26.619556,1280.96,176.28888,1770.9004,161.0022,2240.314,74.616859,2308.355,46.327843,2042.8086,112.85802
1051017,924.82477,81.266403,919.66199,72.095139,884.70911,33.102386,807.22711,70.325226,894.21588,30.508718,874.89032,24.88892,997.40344,43.053528,1099.0958,69.885689,1190.739,37.751827,1221.1472,176.32961,1258.5577,299.40366,1412.4257,118.84113,1329.825,181.56131,2148.0603,65.704575,2646.8628,116.67501,2650.6343,258.51968,2194.6841,221.17123
1051019,977.90613,25.120201,963.94495,51.11013,884.27753,9.7144299,943.78992,7.0244675,1102.004,69.70269,998.31592,170.03842,872.12494,54.160374,907.78021,27.36364,1040.3911,46.458004,1132.0803,99.670242,1369.5743,24.615408,1364.432,89.72908,1584.6401,17.010347,1709.4702,65.548737,1880.9939,108.13573,2225.686,38.130825,2370.157,153.66101
1051020,1025.4644,15.698207,1017.9291,7.7277765,942.13556,32.253471,906.84381,45.276176,1004.2356,103.07051,1036.3303,67.807304,912.71204,8.2290812,885.31616,56.869049,1062.99,3.6782708,1001.2424,12.516815,1099.051,40.466614,1334.8995,15.357205,1400.3549,52.471039,1566.126,20.648491,2466.4363,209.78447,2605.2473,110.34018,2207.6997,268.5303
1051021,1008.6227,8.9906912,963.95288,59.634602,947.89246,24.600721,957.58441,25.876495,965.61639,49.18264,891.95966,13.603782,880.61432,54.859718,959.23969,42.840065,997.31543,36.653248,940.84106,17.043032,952.32825,58.075657,1113.2598,71.191154,1009.8421,94.216743,1744.0331,7.0098238,2326.7239,33.528698,2528.9104,158.37442,2243.1382,66.099258
1051022,1034.7239,48.684822,970.84314,13.432363,884.60114,90.766953,862.86963,8.0627794,853.74213,43.741539,744.3255,43.702759,750.51105,34.014366,984.50043,34.47187,1004.3571,216.49089,768.2254,65.316185,858.38171,18.626472,1068.7146,154.38841,643.75165,65.102798,1823.2533,341.4411,2062.9197,233.64075,2125.2002,229.75252,2227.863,288.57797
1051023,985.31061,24.364466,961.23657,77.91671,948.64581,26.272804,993.44348,16.284956,1042.5182,69.982826,1068.9231,66.977364,956.57635,1.7062694,922.02222,59.87915,1095.7286,113.60938,1113.5879,116.94985,1294.6113,2.1554954,1385.687,91.330276,1523.0453,109.73747,1569.4652,105.1263,2215.4346,62.126495,2678.969,235.19028,2413.7568,286.30161
1051024,1102.6421,70.011208,1054.1611,41.286594,909.10559,93.400307,961.09741,70.914383,900.38849,117.06581,844.38556,272.35867,744.73602,70.314789,986.30072,106.2345,1031.314,185.24663,805.99884,38.564873,949.95825,36.492466,1145.1965,2.9897516,763.85028,401.42496,1843.3967,379.85211,1697.4232,271.67703,1904.083,36.84433,2262.3484,506.14236
1051026,984.71783,8.71134,932.69586,3.4232044,826.79724,60.272057,959.28503,31.751801,907.58862,37.995487,898.86072,40.82708,895.54382,38.251408,912.96002,37.27364,1166.6395,31.108585,1177.2533,33.892509,1161.03,75.160034,1164.5936,2.1444008,1328.9971,268.32224,1758.9249,245.74988,2275.6677,19.662924,2288.4504,112.9656,1982.4559,212.58499
1051027,906.78937,90.302071,891.31879,118.04691,899.35608,51.574764,827.98657,87.770874,936.26794,72.417435,958.48187,4.615593,1116.9283,16.606459,1216.045,97.34462,1209.4244,117.58652,1291.589,141.70757,1422.6772,251.97281,1573.5134,117.2566,1585.6415,285.84647,2202.2419,92.879196,2672.8752,53.400345,2774.4763,10.179154,2232.6311,56.000683
1051028,964.60437,6.6982493,996.46167,39.207802,860.85583,66.266983,906.10706,58.405598,988.05859,46.781185,923.80481,80.218781,1029.3735,103.28049,1198.0198,65.403687,1152.7507,40.644951,1179.9293,54.826122,1376.4067,89.6539,1419.3052,21.259342,1809.0922,38.462673,2247.8149,219.04749,2587.1453,167.14372,2314.0935,33.794167,2358.5718,71.590057
1051030,1235.4823,104.50336,1045.3885,28.349472,891.33014,126.28359,872.59979,84.077133,864.47876,50.595577,833.24268,69.306915,819.74457,10.402434,718.08533,157.33228,971.32904,135.71091,1124.9517,145.16338,873.92853,229.53534,1124.1575,244.71172,1468.5924,193.99242,1825.7887,2.7186275,3360.6672,481.47568,2487.5735,300.10699,2009.9474,108.22446
1051032,896.97424,.74036843,863.98212,9.9464054,795.35297,41.394176,836.53253,25.126711,812.15985,21.864262,769.74457,36.36113,783.67023,39.77956,812.31555,44.663677,972.01141,58.657547,943.9566,37.826759,909.8006,28.720272,975.58917,16.504694,1015.8798,52.896114,1620.1365,16.756903,2047.0836,105.38208,2019.8962,149.00552,1896.1312,195.51436
1051033,1102.5557,106.07051,1097.7588,55.264351,1098.11,62.929764,1092.4862,72.482605,918.92609,45.959705,1308.5052,204.83363,1541.5378,99.019722,1535.312,141.11795,1312.9045,260.87506,1447.3724,149.27533,1519.0583,375.64883,2245.4402,710.27094,2463.3059,593.21204,3609.8472,636.41412,2160.6548,157.86888,3443.9753,517.85577,3079.3381,338.72232
1051034,1086.9496,138.87828,1055.1053,103.19325,1003.7854,84.499779,918.03125,74.707932,1017.7484,59.214939,1089.4355,36.146069,1197.5492,63.339714,1266.1886,149.20282,1370.8204,84.632103,1492.3175,198.28072,1530.7892,186.64055,1961.476,205.22238,1708.3875,556.09033,2668.7661,657.79712,3287.9036,37.90596,3332.9829,60.94062,2857.7832,231.23099
1051035,1098.7067,83.856239,1077.1234,90.635345,871.77002,215.14777,992.66827,343.3609,1022.5223,373.98654,1263.806,250.63548,1149.4598,176.63651,1071.8492,234.43704,1265.6973,34.700348,1367.1663,14.92504,1106.672,52.3661,2090.3772,163.27696,1879.5865,109.79727,1931.6483,140.57973,2294.623,211.33871,3388.5903,89.173653,2276.116,167.57469
1051036,1028.5001,33.948048,1015.5943,19.713625,1035.8849,68.202888,981.69232,12.235675,1059.4429,190.88896,1107.1373,96.790154,977.02985,32.546371,908.41284,1.7603906,1056.1477,65.887314,1063.0515,78.060127,1211.1501,36.952438,1386.5751,100.90865,1486.5426,141.40034,1626.0786,89.979492,2554.2974,8.5092735,2713.6755,40.839378,2246.5,32.331696
1051037,982.93652,21.084776,939.6283,8.9264507,844.5166,75.443726,921.8089,38.395519,876.69269,13.964847,878.06702,61.39925,853.79376,62.380409,874.67133,75.96109,1137.9227,84.030914,1100.9432,98.439659,1103.3292,65.62635,1110.8184,22.606174,1156.8647,86.601074,1771.8624,233.5161,2181.3005,59.159321,2205.5254,100.91487,2015.3329,176.12625
1051038,1014.4236,54.373009,1031.0093,25.046097,1043.7422,30.100679,970.88477,73.581573,967.17065,75.894531,929.46942,94.375908,905.13586,19.855803,867.36975,34.024639,1063.3263,35.800533,1057.8776,70.464401,1122.2693,32.143906,1198.6997,93.645676,1317.6244,28.918251,1471.0444,31.917595,2566.4316,172.74818,2594.5688,88.279541,2326.2622,2.2762477
1051039,937.47784,5.2094746,905.96191,4.9438262,871.79694,9.656661,860.22675,.77163112,867.44751,9.6069546,842.46576,10.845936,880.21838,48.878235,936.85718,26.630163,1093.0634,44.273178,1108.3972,92.565018,1022.7601,142.6916,1153.1141,153.0386,1134.6464,196.5183,1831.6238,40.951641,2210.5127,159.32277,2267.8281,248.99292,2022.7587,22.994846
1051043,1003.834,71.535599,822.43726,102.66549,949.14606,64.076408,1039.3107,110.29061,978.39398,26.499416,1162.9802,17.121195,1091.2703,57.64016,1023.8331,46.682468,1046.5698,63.250225,1079.2701,68.841087,1191.2108,110.88178,1662.5513,115.33498,1959.1818,77.216873,1855.3796,189.31091,3113.4006,193.811,3029.2646,506.74258,1806.7014,376.36362
1051044,1014.9579,3.6342943,1009.7974,7.6201224,1047.0283,50.371693,1145.489,21.064581,1076.6104,76.486107,1113.7271,50.151615,1089.5229,2.5345027,1064.6685,24.393307,1097.752,42.169025,1251.7767,76.923912,1399.7886,53.458336,1533.744,123.17095,1874.8845,95.841545,2028.2264,162.76701,2489.0481,117.29574,2576.95,85.972946,2222.8545,120.27279
1051045,983.49292,44.911785,874.20923,26.044979,1015.7498,146.17593,1373.8612,230.49011,1051.5186,125.57846,1010.777,173.63831,1027.8986,8.284483,948.40051,144.87189,869.89337,120.66496,744.17279,159.07114,955.0307,96.533295,1080.3246,116.45972,1436.856,536.21307,1909.0634,732.73242,2158.7595,9.7904844,3852.8611,565.01489,3048.7739,1828.088
1051046,1029.5643,49.227261,957.57739,36.723068,921.75598,6.9627438,940.31433,56.168854,939.45654,35.206623,876.35944,55.208244,886.9599,11.61972,998.11926,35.94173,1070.381,31.574587,1041.2953,2.2701452,1002.3058,22.937887,1193.7809,81.263695,1078.0475,2.3768423,1800.5546,2.4099185,2370.5105,284.41043,2581.5674,237.94218,2285.8269,33.173145
1051047,972.01465,2.5478468,967.6145,16.684816,1017.0153,19.408316,976.05676,5.2189984,893.22552,13.098385,949.78094,103.45061,914.09033,31.815544,907.1944,92.111809,993.95465,30.190538,1060.5166,12.142464,1100.0853,11.073997,1165.4324,37.845005,1269.5808,33.44574,1533.5559,146.38422,2579.9214,17.791496,2649.0623,224.39911,2201.3689,88.238678
1051048,1028.1271,7.3658257,955.87958,25.577534,1125.4762,55.566429,1210.0552,35.883411,1198.0181,48.825783,1142.3145,92.250755,1296.7378,127.48486,1433.63,186.30777,1302.9786,182.72324,1482.8436,263.92288,1720.3116,120.94978,1645.8782,205.57315,1722.6478,48.0107,1451.5504,152.44812,2620.0293,229.41016,2456.4849,83.337387,2197.6353,4.912425
1051049,1047.0415,39.333633,1036.2178,27.983332,1089.7544,45.962658,988.89233,62.133434,1021.8519,54.387859,1058.0929,68.339348,953.90332,21.454811,900.1499,8.7869263,1044.4446,8.2676306,1048.1595,8.8871965,1127.8807,39.200493,1279.3087,5.7964749,1365.8074,59.980026,1540.6256,103.55741,2772.6238,7.0241833,2691.229,3.767554,2179.1638,108.39445
1051050,1224.1138,36.74902,1152.1219,45.756252,1209.0133,128.60886,1304.1047,60.360188,1174.9324,130.93187,1412.1917,254.50661,1427.7695,127.97858,1454.4636,89.666336,1425.3608,87.254448,1502.0651,232.11272,1778.9192,455.53439,1684.0469,322.75259,2041.4635,194.76813,2405.9194,41.685162,2921.9922,241.82607,3438.812,29.717291,3157.4961,40.223999
1051051,1061.9835,21.041351,1030.6982,57.306911,939.64844,12.498055,986.79865,38.806576,920.10938,2.6140378,925.49176,79.917084,924.45349,4.7584972,950.38116,51.257889,1231.8396,34.664585,1190.6907,126.088,1219.7476,53.74958,1219.3962,47.480667,1360.0774,131.85425,1793.8824,228.77119,2252.0957,111.25336,2207.4529,111.34142,2022.9631,85.563614
1051052,999.72961,37.345318,985.1059,65.960533,997.49066,10.790866,1020.3754,13.09742,1083.4847,60.962666,1096.2889,36.583069,996.85162,15.892389,975.25446,8.7072315,1067.7291,49.307739,1114.4242,132.78473,1267.9597,8.7918348,1405.0972,66.94767,1536.1683,83.542404,1509.5165,105.05753,2228.7612,134.01039,2632.4915,14.698634,2193.969,89.959793
1051053,1060.8906,8.8280182,1047.3196,16.250351,1033.7058,53.283852,931.98517,7.033782,1028.7703,90.010757,1089.785,136.59557,948.83966,18.964373,911.63599,37.372383,1038.407,12.553156,1006.4504,29.06509,1110.3103,5.531364,1322.1249,11.490519,1389.077,49.950806,1556.6298,38.446716,2537.5164,71.602127,2660.2087,28.070404,2233.7065,84.343369
1051054,981.27032,31.977865,949.89056,55.011765,962.30188,69.648773,1077.6118,31.063848,1026.1631,39.628521,1058.5352,16.600435,977.90533,18.820547,998.021,6.3269901,1080.1434,.29432574,1217.3728,103.75443,1318.9994,10.455425,1502.1349,65.428726,1903.8247,200.77988,1791.7018,110.62776,2144.8086,103.0564,2267.8315,74.743736,2043.2441,244.16893
1051057,1068.7485,71.3545,1044.2753,100.27047,972.9173,.83587819,957.94598,3.9528735,1066.0184,136.58713,951.98486,80.177429,997.62585,16.809942,1009.9975,8.0240717,1043.0153,65.121239,983.95728,163.99548,1211.2401,20.777718,1428.9119,37.669601,1260.8041,452.43237,1824.8987,69.770897,2452.7568,349.54163,2794.7615,222.57927,2375.3445,20.695585
1051058,981.59125,30.548485,971.51453,72.507408,1022.7728,40.883087,941.18152,56.621738,913.24243,14.479961,949.14514,78.553818,946.63751,19.290037,923.06061,53.214714,1078.0979,70.854919,1101.9825,22.675461,1224.3806,42.297791,1236.6591,65.811455,1388.3302,21.479393,1612.7406,96.063423,2583.814,197.20219,2762.0911,82.259727,2495.2473,119.33394
1051060,1071.7664,18.071217,1069.6476,23.785452,1093.6083,50.161564,997.5105,21.595238,1032.9951,4.5903463,1007.0546,28.269304,960.72833,1.3103495,927.34497,35.792065,1165.593,25.666273,1120.3397,1.3563762,1160.2834,23.606403,1344.1283,18.250704,1435.5475,60.844364,1638.8081,19.54031,2980.6133,225.98123,2674.281,163.65334,2351.5466,48.65329
1051061,1035.9742,27.230621,1052.5961,1.3892686,1089.8578,55.022186,995.4187,85.659256,956.51184,31.43416,940.95398,64.33963,931.34955,67.528915,883.74854,86.313828,1068.2701,27.414757,1071.1439,41.276192,1116.8741,24.250261,1214.9318,82.633278,1312.1376,43.826313,1480.7252,15.749123,2719.572,30.473886,2651.7134,113.62825,2333.8328,11.568217
1051062,1065.8711,8.5974073,1004.8207,3.9109812,957.21686,49.459312,957.70306,41.801517,1012.005,40.047501,936.6673,40.165543,965.04413,54.838223,1038.1145,34.649506,1140.7972,27.616726,1125.0625,16.280581,1112.4143,7.0031462,1371.3611,89.352776,1230.4952,22.183641,2047.4602,91.390617,2619.1748,462.63651,2812.6375,314.86835,2557.7893,56.710506
1051063,902.26501,21.677376,895.85675,48.831806,849.07281,61.031864,967.77448,16.491438,930.55359,50.787235,863.73724,8.0259514,842.69629,11.664981,856.34937,44.14069,1015.008,38.010571,1058.8181,46.960033,1065.7064,11.770965,1145.8237,103.7354,1237.3828,331.10654,1686.7521,31.563524,2230,168.39462,2115.0056,186.59004,1850.1107,34.706627
1051064,984.10931,54.42469,990.35754,58.980362,857.1709,82.130737,916.07257,66.467766,926.62122,140.90161,815.91443,53.228443,844.82947,145.31165,981.59027,94.417496,1350.0813,114.78076,1410.3015,43.876907,1200.5759,57.838558,1144.0499,160.90208,897.60736,59.957287,1937.4207,305.4458,2240.5894,138.16475,2599.5964,417.54428,1811.7725,292.63666
1051065,1090.8276,30.654806,1125.2551,.15724781,1156.0641,56.041466,1021.3936,82.218697,1138.3005,119.66859,1067.1593,101.92134,1017.8789,42.596634,1004.4035,31.473583,1347.354,47.398598,1223.663,1.1104499,1341.9808,1.3171059,1370.4701,66.093643,1534.283,83.999855,1681.0898,23.953228,2911.7366,193.53694,2841.0317,87.279327,2593.0354,40.742134
1051067,1018.7188,9.0690422,994.29626,27.194103,1189.1064,16.600395,1237.3698,58.853294,1274.8584,87.151817,1208.3397,143.95583,1158.6743,64.83165,1226.8872,3.3551481,1266.4674,139.13507,1405.0619,94.834732,1766.5989,140.89651,1726.7819,253.26944,2097.1758,83.946548,1937.5269,571.54163,3003.4485,462.30957,2664.4832,118.36888,2295.925,54.694256
1051068,998.96033,7.0292487,1011.0298,27.519352,1043.0825,8.7510481,1042.3606,2.1489398,1076.8269,162.1254,1073.4336,13.667129,972.67389,14.581281,912.6026,11.244587,1029.7462,44.11974,1101.2825,68.958817,1306.7188,115.55821,1479.1637,69.37442,1538.4969,125.98834,1642.2406,184.35173,2572.1863,159.9213,2497.5593,53.021683,2166.8337,226.83994
1051069,1113.444,51.567451,1092.7488,53.396553,1291.7661,83.791985,1350.6823,48.050137,1355.0024,41.023174,1288.0228,77.562202,1245.8973,87.842918,1257.8846,38.640297,1260.2177,24.586803,1471.0706,134.44305,1725.123,128.24249,1835.3484,208.88333,2035.788,199.86272,2095.6589,178.9937,2955.2878,92.906891,2817.7268,140.15306,2227.1672,7.3726096
1051071,1070.2733,66.697731,1087.6229,27.861715,1149.7616,95.018036,1044.869,171.84491,1038.8547,57.499401,987.06158,66.574593,986.70868,89.622704,928.84949,51.422539,1177.8729,4.6970377,1124.4825,5.8446407,1230.751,13.496323,1303.3451,60.183468,1374.0983,12.592097,1495.8324,84.316994,2835.2971,28.249861,2689.0378,57.146793,2407.3,8.6914864
1051072,1015.4936,38.95467,964.60107,50.847614,951.20673,3.42571,968.83093,33.102146,968.83649,94.348,889.15735,77.012489,891.11194,34.439667,977.55042,37.154991,1035.053,26.675875,998.65259,6.288867,1007.2715,19.687824,1176.9124,38.870117,1029.9897,80.736382,1800.3788,16.580387,2419.7593,156.76945,2582.113,50.805809,2287.1443,23.369284
1051073,1037.6974,45.569279,991.57019,50.536697,944.30951,9.7691431,974.00922,46.515823,982.44171,85.607849,912.56824,88.021606,918.47089,4.5329781,959.04028,18.429115,1043.9797,60.123543,997.13049,135.08873,1074.568,5.7584305,1216.9973,61.49828,1126.5737,18.10363,1851.0895,42.444988,2386.8098,542.53174,2647.7905,235.65271,2406.4775,31.672592
1051074,924.80652,51.912674,939.84998,71.156876,938.49841,1.6815538,956.5332,23.090292,1002.0139,38.055748,1062.7671,73.032059,1163.3207,103.58691,1206.988,95.757256,1218.2488,76.690834,1306.6637,110.31805,1506.0247,222.34943,1601.4961,138.70238,1586.7284,399.05591,2092.6477,38.143986,2517.9949,87.780182,2688.5339,342.44983,2129.323,105.29743
1051075,1014.1168,198.5965,984.79974,105.99511,896.68878,83.495789,1066.9744,60.622536,908.44043,143.99747,1010.8073,107.37424,980.08746,123.47285,1036.7668,147.42078,973.82043,194.28517,982.42932,154.53015,1161.2998,36.423508,745.27142,100.00952,1358.5656,42.19714,1635.791,72.093376,2354.2375,137.54987,2303.5122,929.11469,2704.991,732.00012
1051076,1014.8763,40.988174,970.45142,11.762138,975.41504,25.199821,988.61371,5.7998562,1003.3435,42.465496,955.65796,21.820328,932.0257,68.932831,1025.4664,27.558865,1021.0024,87.779526,986.22089,56.313679,1011.8042,53.271759,1163.0551,71.021324,1032.8402,71.707764,1821.9407,45.410511,2356.1379,64.597969,2589.0676,140.51054,2305.166,166.4379
1051077,1056.4454,117.42947,1044.0314,192.02364,1007.948,80.200485,975.93146,13.24287,1061.4823,6.1425734,991.48926,50.270271,1015.3116,36.566807,1054.5817,95.535339,1040.3866,1.3524586,973.04169,179.68149,1213.8334,68.346481,1346.1543,214.10114,1231.2153,139.12889,1984.4238,69.347626,2469.4163,156.93542,2910.2732,623.34753,2552.1899,36.523174
1051078,896.07697,45.942368,894.46497,54.250553,893.59961,17.547215,975.14966,27.698973,979.88635,19.479685,979.93542,43.056763,991.98834,4.3394823,1032.7858,5.3298774,1150.3425,146.21555,1220.7654,139.53137,1212.7089,71.139984,1345.4197,100.88135,1311.2822,454.06897,1944.3807,40.753124,2342.8223,129.62833,2402.302,246.82748,2023.3695,60.30265
1051079,1181.9297,52.906506,1110.8789,56.209152,1202.7563,169.37886,1273.349,93.75412,1127.0542,130.03459,1327.7676,201.30081,1320.0552,59.460705,1325.7141,39.422543,1345.9292,83.133827,1405.682,221.69868,1625.8588,356.20245,1564.0615,295.98087,1871.642,153.41907,2264.8132,7.4659505,2805.3982,202.59052,3247.2473,13.83109,2898.6511,47.906063
1051080,1283.7513,12.293666,1129.2612,113.82914,1277.7091,370.3241,1126.1558,160.43372,1126.0823,303.36578,1104.593,281.41736,1015.5498,103.13239,900.21991,197.90874,1135.3044,100.99329,1334.3989,283.62817,1257.2327,27.232738,1755.697,489.5929,1778.1833,415.40515,1960.0061,577.16962,2770.4038,559.13696,2523.1299,793.81616,2090.5774,514.72943
1051081,855.89355,42.479172,898.5882,145.12822,1093.7122,4.7030931,1143.4012,161.46371,1016.1201,2.6535892,963.55682,118.21922,876.73547,39.487251,946.59082,99.919136,1140.9966,281.6774,998.40662,234.1187,1285.3177,129.76186,1054.7146,329.55835,1748.6097,214.17119,1149.6078,133.16864,2173.1926,328.46249,2377.2385,308.17899,2161.3679,134.30524
1051082,1002.2303,62.379337,941.08777,10.786323,912.8623,136.87625,864.3689,104.98705,885.78711,87.624321,1043.4604,89.809021,994.72974,86.068527,849.13354,35.765045,1113.2075,160.71063,1383.663,3.0549994,1529.6959,126.74105,1735.7231,185.87013,1951.7754,18.916035,1714.0671,60.146935,2212.8369,130.87291,2811.9573,145.72392,2458.2119,515.89075
1051083,1023.5792,78.702713,1011.3358,123.81103,823.0578,2.5100412,931.67682,197.57275,953.52216,154.16536,920.66705,10.729053,867.26001,16.680199,809.09442,136.42912,888.04877,82.137939,1035.7292,314.79657,1737.8523,425.78619,1479.7644,448.47394,1731.3816,74.015884,1697.7083,511.66672,1789.9662,67.947487,2441.3169,507.69342,2281.1787,693.14825
