ags,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023
1001000,5.054141,.03446728,5.33149,.037068132,5.4682446,.090039223,5.714571,.057249576,5.7931595,.052685976,5.9567809,.097352065,6.2218571,.075598732,6.2968421,.055637501,6.4769969,.031783924,7.0245252,.010606046,7.2385588,.016023088,7.6330032,.028382864,7.9651632,.034970947,8.3535337,.0069086878,8.4123211,.11066609,8.8493376,.11924948,9.128994,.11264113
1002000,6.746995,.36783454,6.8038802,.29916021,6.7522588,.16333318,6.9643459,.20994338,7.1320057,.18028837,7.2913828,.21162541,7.5346828,.1418263,7.8422294,.14406379,7.6250501,.087846503,8.0525522,.053944357,9.0108738,.21589847,9.4091043,.29861948,9.5819674,.24083877,9.7836924,.32773212,10.224599,.37701958,11.09884,.41832137,11.133787,.30753127
1003000,6.7929478,.095464997,6.8496413,.19018424,6.7025819,.22598472,6.9605594,.24345827,7.1284919,.23316661,7.2939939,.29151013,7.3885622,.3270002,7.7216964,.26221463,7.774106,.24278982,7.8630595,.32290179,8.446764,.32981697,8.8669481,.31833693,9.1249084,.40602195,9.7371111,.25892448,10.33051,.32616836,10.98042,.21605903,11.756223,.25082618
1004000,5.0599298,.0072321161,5.0558748,.02285037,5.1504269,.0077761519,5.183672,.0054702,5.1916499,.069979899,5.2962909,.05199502,5.3520975,.0095535377,5.6035776,.018657863,5.5673594,.046810068,6.1885648,.033128783,6.4585633,.0065625114,6.5712504,.0091659063,7.2754974,.1337014,7.0709071,.0092388391,7.5371332,.032122687,7.760685,.25672144,8.0698757,.069900423
1051001,4.5667615,.37008184,4.6804252,.29734591,4.7372971,.067801774,4.745048,.010487363,4.8347826,.18089527,5.1735969,.021235337,4.8690925,.040169559,5.2682724,.14740349,4.9655509,.031875554,5.0760045,.097376853,5.3876863,.02560888,5.8840828,.30644649,6.0893993,.22618221,5.7208886,.29634938,7.4165359,.90429795,7.7065969,.21865,8.4581509,.94015133
1051002,4.745265,.60500914,4.9424572,.080401868,5.0566587,.15896487,5.0618286,.15718101,5.1926599,.092301823,5.3724051,.14681372,5.1903172,.038030103,5.5082664,.031490874,5.2560501,.21335228,5.3715358,.2502633,5.698215,.026449259,5.8688436,.096089892,6.1671743,.12660849,5.9687905,.18058375,8.0526648,.50059307,8.3440199,.40300623,8.5707359,.80459851
1051003,4.5223656,.013493918,4.5732803,.038277622,4.4303513,.019079005,4.2995424,.0076394659,4.4110928,.15772288,4.4436378,.11057577,4.286622,.055291526,4.6682405,.035648946,4.7733679,.017532995,5.2314095,.05805457,5.4394369,.061617482,5.8656926,.37738663,5.8351259,.063034788,5.9166536,.033558995,6.4517708,.12852043,6.9184794,.2295631,7.6628776,.48902044
1051004,4.768827,.12137304,4.5719919,.049925145,4.627285,.14439817,4.722476,.0047288933,4.8314734,.13704576,5.0086164,.033967141,4.8937063,.014306193,4.9581714,.10562558,4.9690518,.00879551,4.8939948,.17788246,5.0548377,.11905356,5.265727,.35557732,5.6101246,.1751803,5.7109861,.1010728,7.3445082,.9161464,7.2958217,.083100393,8.0596085,.37088814
1051005,4.868866,.18539369,4.7943406,.036669556,4.6023593,.022423537,4.8127995,.047312543,4.5740151,.1883651,4.7474556,.12118391,4.6763473,.12667125,4.7716417,.23859103,4.8725824,.19974178,4.99859,.2129117,5.3563113,.18301284,5.4363885,.0059326533,5.8803678,.025803959,5.726932,.21368624,7.6205058,.31865644,7.3006954,.25869521,8.0911713,.38672188
1051006,4.4022412,.059901301,4.4419961,.098271385,4.6218514,.013640507,4.1968699,.13572951,4.6604652,.36655259,4.6319242,.42710975,4.4062548,.45658258,4.9467058,.030554099,4.9396315,.052557565,5.0720692,.15844324,5.2299538,.25922379,5.8033814,.27207035,5.9938488,.095312417,6.2605586,.093431063,6.4000468,.29604951,7.1179614,.66597205,7.2427416,.18961035
1051008,5.1288013,.51085043,4.9642868,.4100301,4.6860237,.21071818,4.9653769,.53462493,4.6632686,.40620893,5.082303,.20824803,4.4708114,.26376688,4.9244347,.25843638,4.8106675,.054231741,5.0680337,.09014874,5.573072,.41354981,5.6892672,.32408372,6.1153636,.73700356,5.2416706,.20425475,7.9752355,.18148813,8.5257378,.35013834,8.9668875,.49308121
1051010,4.4590034,.25669277,4.509944,.0035548918,4.4688835,.026255887,4.3149366,.048702825,4.4635167,.10086763,4.4575186,.14093818,4.4153666,.11448841,4.7324672,.036408767,4.8540359,.026115846,5.1156225,.15736754,5.5946698,.16540818,6.0624819,.19190933,5.8714166,.12444679,6.0186958,.11417022,5.9256334,.49112943,6.3972707,.38624167,7.514874,.67077559
1051011,4.4983635,.074557684,4.5742459,.065713704,4.4894342,.062348541,4.3942766,.076744124,4.4298506,.023537777,4.5160518,.019421723,4.3963795,.0023818696,4.7381778,.1823425,4.8213592,.050106958,5.2416344,.15238969,5.4758258,.085075736,5.9902897,.1376867,5.94982,.059440188,6.0821729,.034349784,6.5296049,.087827623,7.3239942,.070007004,7.6019058,.32508647
1051012,4.7891722,.17233577,4.7390847,.24092847,4.5158792,.05000224,4.4039526,.064713031,4.5734954,.0050833276,4.5195522,.067464627,4.4780092,.14553857,4.8403897,.022592813,4.9194975,.078689799,5.2979188,.069673866,5.5730195,.084291413,6.1949358,.21757945,5.9582028,.00289587,6.1731124,.15300104,5.6658564,.69318122,6.0842371,.061836917,7.0632911,.25899997
1051013,6.2963166,.90725762,5.6491976,.5872227,6.2375031,.41208243,6.180891,.18917841,7.0311117,.03166927,6.5089507,.00095261954,6.5045691,.068358459,6.7101226,.35098061,6.6871715,.6771884,7.2158365,.33204505,7.7431588,.30614677,7.4665575,.79032892,7.8020568,.66461354,8.8819027,.75159228,9.8735867,.22023545,10.123691,.0067480579,10.812283,.4342767
1051014,6.4139175,1.0345876,5.7773385,.68600667,6.0476022,.43489733,6.1597638,.45348713,6.9040956,.038637344,6.3702583,.10094133,6.3518176,.17278203,6.4803815,.17096107,6.2984662,.61547565,6.8760233,.30514124,7.3053031,.34728041,6.9974022,.6344583,7.4075394,.52885777,8.4126959,.89637083,9.8518705,.45891008,9.9692564,.10732976,10.687468,.5579651
1051015,4.324264,.0072038937,4.7959647,.24401414,4.7328415,.061409004,4.7996869,.23245965,4.709384,.2364804,4.9888902,.0094819665,4.7284656,.016646972,4.7794189,.045123618,4.8348184,.09243419,4.8234258,.014559959,5.4181557,.09682665,5.8558478,.39991245,6.1515117,.32969514,5.8743334,.15545034,7.1383829,1.0774552,7.9507403,.55282199,8.4502258,1.4967345
1051016,4.8316135,.068145283,4.8230639,.19558558,4.6166558,.030934596,4.617415,.15682371,4.7788243,.09336625,4.6776667,.018162847,4.7330093,.0013458747,5.0590448,.088224411,5.129353,.030161224,5.3658338,.11390378,5.741456,.0059303679,6.312439,.19318774,6.0643764,.066257164,6.3998723,.072941378,5.6743703,.57453036,6.0966349,.19361722,7.2665939,1.1061127
1051017,4.6102519,.19812799,4.5134354,.19527742,4.8832812,.095331974,4.5348105,.13536912,5.2436452,.0065912469,5.1632833,.079574548,4.9293618,.13420433,5.0870013,.10114381,5.117342,.016724017,5.1026578,.20330398,5.3764286,.23223323,5.7240577,.27621719,5.9828582,.30634233,6.5327473,.18273069,6.6273427,.60588241,7.393909,.93913388,7.4556837,.42112222
1051019,4.1744204,.2041565,4.2832718,.017739408,4.1103435,.27213418,4.1729851,.054349035,4.1813464,.0010419486,4.5966735,.178002,4.4163146,.16354081,4.2702584,.049480367,4.590982,.0033355036,4.7931566,.082796276,5.5100684,.22512539,6.1716828,.12799878,6.6498199,.10553125,6.2723169,.74729097,7.2926226,.30874288,7.5538087,.17167391,7.6318159,.036062632
1051020,4.7890453,.26316649,4.8046904,.32999289,4.5219517,.11244332,4.7639494,.43967298,4.559258,.28499016,4.8832955,.22368008,4.3790026,.26742002,4.8340893,.41218811,4.6889591,.041530155,4.8968525,.028713875,5.4768267,.52408117,5.6299629,.29540882,6.0765214,.80487937,5.1703892,.14472228,8.0774431,.39966354,8.5620947,.16826421,8.8079767,.36796829
1051021,4.7392311,.17870659,4.9607577,.013332116,4.6833925,.17635025,4.4559298,.11886839,4.4584241,.057256751,4.6576748,.086850613,4.5526624,.071705237,4.9926934,.087286204,5.0598178,.036605861,5.1710539,.19270523,5.4142046,.23166944,6.0471706,.090264864,6.1885204,.1223326,6.1858945,.098556064,6.650496,.35341713,7.5231376,.0197811,7.4262137,.22344261
1051022,4.3353467,.060240872,4.371057,.11698603,4.3873844,.013947771,4.190887,.04501541,4.2362313,.071635365,4.3167043,.044275045,4.2832928,.089105047,4.6187835,.04551113,4.7277455,.0050157583,5.1111121,.02958185,5.3238635,.073971733,5.9586973,.0065770494,5.8688803,.0155934,6.0488372,.16310915,6.064909,.44664273,6.7055464,.21542293,7.2337942,.26371446
1051023,4.7983084,.71912086,4.8194432,.42621526,4.532577,.36698055,4.6633658,.45699713,4.6637321,.091365658,5.0954661,.28984287,4.6322188,.20411579,4.8880429,.2629942,4.7538958,.3538205,4.9705014,.4604097,5.6692042,.24693374,6.001596,.057900615,6.7190061,.012729353,5.6530681,.2346883,8.4989758,1.3277411,8.6299362,1.2378553,9.2907343,1.6529026
1051024,4.432086,.084667981,4.4647369,.045802016,4.3989463,.0058786804,4.2420912,.045166627,4.3753467,.1458053,4.4286261,.077439293,4.2047763,.027693002,4.6044793,.098321974,4.7151818,.02640627,5.0971217,.038467109,5.3629689,.06404461,5.7449989,.1977583,5.7999048,.038219441,5.8957701,.0065524885,6.4811082,.10355617,7.2474084,.12431527,7.6832604,.64642179
1051026,4.4013829,.047222581,4.3867607,.093290918,4.4718108,.10255727,4.3240347,.024957066,4.4401946,.074287169,4.6392789,.011891174,4.3947487,.07890892,4.4793873,.13209388,4.6918325,.0035301112,4.8529086,.098588057,5.4263177,.16542028,5.4668708,.47631165,5.6390758,.14408793,5.2843475,.55199265,7.0186133,1.0272459,8.3394699,1.4619348,9.061245,.54296583
1051027,4.8910894,.098570675,4.6342378,.23806861,4.9556236,.10821415,4.9093981,.016669808,5.5607562,.18136269,5.4446931,.15284257,5.2578497,.011014435,5.327806,.054152213,5.3153238,.094881877,5.2270002,.27018085,5.478519,.15595685,5.5838528,.58071256,6.0922356,.30551451,6.4667983,.074163213,7.347959,1.3603193,7.5748386,.27351797,7.901269,.18128715
1051028,5.1675434,.071201868,4.9372478,.17495166,5.0973115,.10575319,5.294982,.13420935,5.5343037,.49488011,5.5232344,.32590401,5.4390521,.26803914,5.4565258,.30156255,5.6309013,.36070809,5.6664839,.19988561,5.9592352,.27086252,5.9057035,.21300159,6.1185684,.16022393,6.5707507,.55409038,8.3447256,.42504945,8.4638844,.38640603,8.8477554,.25909415
1051030,5.4596338,.13042456,5.3181963,.0057463096,4.9331379,.062185057,5.2415996,.013622198,4.7827516,.072311938,5.0863438,.16177106,4.9277754,.00064969662,5.1557722,.051910251,5.1435151,.04005754,5.3274055,.040266126,5.6668096,.062169161,5.7208343,.031601328,5.961453,.11275191,5.8175206,.018590448,7.9404893,1.0830389,8.1766806,1.1819364,9.0129604,1.331403
1051032,4.1871977,.20205277,4.199121,.0064354916,4.2334619,.022522895,3.9959927,.08625564,3.9896653,.46726382,4.1235991,.28348693,4.0823388,.24786025,4.1803446,.16568574,4.3165302,.29112843,4.6452341,.094321437,4.8179364,.042412054,5.3073092,.0909345,5.2889085,.0050752852,5.3599777,.15498802,6.328835,.55836463,7.184865,1.4989641,8.2181988,1.4366241
1051033,6.0698371,.53230071,5.3868866,.46679887,5.6555319,.17187122,5.9720278,.33517542,6.5391231,.17759338,6.0417633,.020433638,5.9726219,.027337855,6.0861726,.026151311,6.2596259,.20099261,6.5349956,.11635112,6.791461,.35300606,6.806828,.24280997,7.0092072,.21239516,7.8602195,1.0332907,9.7745476,.23587389,9.5164871,.15944378,10.300863,.34104815
1051034,4.8019638,.013896785,4.9653578,.031838764,5.1597166,.067942567,4.5701241,.041533157,5.8159409,.49323601,5.3603587,.54056364,5.1491132,.11220158,5.7161694,.17419931,5.7593207,.0010985547,5.9684558,.83699584,6.1650538,.57688838,6.8208337,1.0752358,7.20574,.51699555,8.354167,.64957005,6.7039623,.53636122,8.0221462,.21700922,8.5822268,.017098235
1051035,4.6877203,.090492629,4.6705894,.13087957,4.670711,.10216022,4.7764902,.049280938,4.6373277,.1077963,4.7422495,.12857428,4.7072287,.11603388,4.8261914,.16145399,4.8997955,.093950614,4.9889054,.15052983,5.3445787,.019919449,5.4323511,.036247909,5.9780941,.23970993,5.7248263,.11802013,7.5797195,.35735029,7.4311571,.20811522,7.9713421,.27152517
1051036,4.9048429,.095188998,4.9247499,.055623032,4.6683884,.18963003,4.9273953,.42642924,4.7984471,.26968148,5.0878925,.20018862,4.6759458,.32391578,4.8761978,.095608257,4.7392769,.029604882,5.1293597,.29413548,5.7170367,.26720357,5.7629614,.28902474,6.0653038,.55410993,5.5334334,.051302139,8.5233564,.33946192,8.1301146,.12377172,8.9670515,.19938388
1051037,4.4442329,.21409231,4.4686842,.042768415,4.4839997,.13008434,4.2654643,.00039111733,4.4070425,.095079422,4.4827137,.12942626,4.3488874,.13973336,4.5958123,.064298056,4.7535787,.013170156,5.0177865,.08028765,5.580584,.091483764,5.8178091,.088986866,5.7644916,.042567655,5.5941272,.41121227,6.3304138,.047268752,7.1440253,1.3221604,8.1649199,.057100479
1051038,5.622014,.93291897,5.4728169,.62023318,4.9333901,.19691339,5.2960591,.43958193,4.6393886,.0063774153,5.0941043,.049791574,5.1134787,.02081126,5.1285996,.10561505,5.117415,.030794816,5.5647092,.26092288,5.6800795,.052589029,5.6221943,.25787872,6.0654588,.072680593,5.6872973,.39858624,6.4316635,.97894442,7.5538511,.56854004,8.2998791,.62760407
1051039,4.3495064,.12550978,4.4104776,.10047513,4.4884043,.045602027,4.1648359,.030332698,4.3903337,.38097996,4.4588289,.26718158,4.355083,.26019999,4.7493434,.094671614,4.6923647,.082156561,4.8764691,.033759683,5.0004344,.13247457,5.6390214,.074138165,5.711453,.0019660643,5.8609052,.032519881,6.1825457,.021659145,6.7693405,.96450996,7.303441,.2282812
1051043,6.2452354,1.0743257,5.7702208,.86143821,5.916039,.2869128,6.4466181,.66391158,7.2238059,.10771605,6.5140615,.17518586,6.6471038,.3269771,6.5751457,.1056771,6.8398986,.2659623,7.3132048,.15596259,7.6292367,.11479233,7.5655332,.57145512,8.1003513,.011791467,9.5381222,.23690975,9.0733747,.67361337,9.8693838,.23664039,10.153859,.091206938
1051044,5.1176224,.25168952,4.96456,.033324212,4.9343872,.070873059,5.127234,.10073792,5.0839729,.046247561,5.1335783,.11581632,5.112699,.10959557,5.2288671,.15465112,5.3301473,.11609849,5.5189672,.10577309,5.7800388,.089256786,5.8329034,.044712234,6.2246485,.078412145,6.361721,.068327658,7.8938684,.28158525,7.9675364,.14856829,8.6728325,.26290315
1051045,6.3468647,1.2295531,5.9299493,.86972898,5.7165761,.37361446,6.1289344,.71932381,6.7170391,.046207849,5.7057462,.13939057,6.2899251,.19948937,6.233283,.16104768,6.5911617,.028050577,6.8581305,.13092183,7.240766,.055357095,7.3598976,.1477249,7.884676,.11371546,9.0396252,.058785751,9.0340881,.17813545,9.9340763,.67300057,9.9377909,.74437571
1051046,4.756197,.13853781,4.8345251,.045295816,4.773591,.14617887,4.5042791,.061875675,4.7358389,.14866555,4.8477812,.20652443,4.6343923,.13588062,5.1498847,.021076297,5.1571584,.084674008,5.2738051,.21830553,5.5191894,.21473266,6.2618208,.60068649,6.4568992,.029937332,6.5137739,.11740485,6.5819397,.43017897,7.4341168,.19534773,7.5026717,.35747048
1051047,5.7162795,.0067709209,5.3131475,.075610168,4.9837713,.27965525,5.3666639,.18381245,4.9905953,.17443766,5.0320358,.27428666,5.0270386,.025793714,5.242239,.17882322,5.2121444,.12984891,5.5050678,.073161729,5.7303267,.10456733,5.6226745,.15337344,5.8743553,.35909331,5.9463205,.1983843,7.6684294,.89375484,8.2742634,.71992564,9.0562601,.49722514
1051048,5.175097,.19672863,4.912087,.035917677,5.0090299,.10093215,5.1905293,.095020294,5.2203965,.082591876,5.2337551,.033043299,5.2199359,.045521911,5.3259764,.02914742,5.4539118,.016238555,5.6290359,.0233222,5.8405609,.020933211,5.9458413,.076259404,6.2617302,.031546082,6.5020823,.18364857,8.1366501,.054676674,8.1288633,.047927294,8.6833858,.22432308
1051049,5.284337,.20828967,5.171762,.20134614,4.8267159,.17751162,5.1322484,.24357696,4.8057909,.20640817,5.0880427,.12003903,4.7783952,.3463349,5.1070676,.21024156,4.9467888,.012060575,5.1745682,.06974452,5.7004185,.29751444,5.7107821,.17919537,6.0883551,.36796424,5.5599279,.06962242,8.2423229,.13887879,8.2295103,.22793676,9.0601654,.15227066
1051050,6.3913031,.42142665,5.7771044,.14289491,5.5326605,.34264326,6.0382299,.46613085,6.5192289,.15674487,5.5862765,.13437547,6.2018151,.14772066,5.9623294,.39465052,6.3589153,.37239033,6.6703453,.17145999,6.8282375,.091772527,7.0747485,.33716688,7.5228405,.13866471,8.7804422,.090795957,8.3092422,2.1790261,9.6784286,1.8340209,9.824564,1.9702568
1051051,4.5376124,.21854807,4.6283851,.12789974,4.578567,.09838745,4.542079,.17391679,4.7138023,.18981037,4.6502147,.02225868,4.79426,.10360123,5.0836535,.1872445,5.0730367,.043255247,5.2905841,.055428986,5.7928762,.11187455,6.2292638,.012869896,5.9803548,.030838484,6.3097296,.10562676,5.9672737,.29036725,6.0174575,.23700321,7.4636259,1.1605563
1051052,4.6844382,.32108811,4.7842631,.32273692,4.5366559,.31006765,4.7193623,.36358213,5.002243,.37494943,5.2208629,.63344765,4.760294,.38404289,5.038682,.4845075,4.6524448,.30198276,4.9669962,.47126704,5.4619961,.35055026,5.7739506,.29999807,6.2316613,.21729429,5.510982,.55541533,7.9146757,.7612555,7.9011765,.72631842,8.7747402,.70843232
1051053,5.1292143,.39984706,5.0571289,.33159584,4.7388945,.18155147,5.0059576,.4184255,4.7129254,.26747704,4.9577365,.18359755,4.5641928,.28352371,4.9369102,.28949866,4.7919655,.012212854,4.981596,.10446797,5.5631938,.41163868,5.6501403,.33320034,5.9433413,.65006989,5.3378849,.034872372,8.3296833,.30211356,8.5777159,.14952224,9.1239624,.26124817
1051054,4.4397492,.11766518,4.7474256,.39300174,4.8187032,.067679182,4.9558835,.40164369,5.0408049,.28917652,5.2017188,.13764292,4.8828611,.057502385,5.0481915,.10609844,5.0023284,.078598402,5.1044803,.12482167,5.5839763,.079107374,5.8155932,.40936151,6.10707,.44992855,5.934032,.10971811,7.543467,.78373891,8.1582918,.3628079,8.5865812,1.3629783
1051057,4.5049653,.1647504,4.833137,.21419966,4.5525384,.039794926,4.2433095,.10111609,4.0193849,.25973004,4.4451723,.21067537,4.2722497,.044417657,4.6214037,.40436479,4.8616705,.11589994,5.0105596,.40025905,5.4390197,.22837333,5.8345985,.081884846,6.5678248,.028470475,6.0606523,.35391635,6.5984545,.11322141,7.3981051,.22046718,7.6698852,.049036618
1051058,5.5451803,.40007359,5.1980033,.1414704,4.9460268,.10240423,5.3510294,.38309106,4.8936353,.10705885,4.98739,.13967031,5.0356512,.09690322,5.1946788,.059853856,5.2855625,.020645348,5.5902252,.18940894,5.7152443,.15530795,5.662046,.36299074,6.022357,.55980176,5.8414235,.48236278,7.1045032,1.0689831,8.0340462,.48797789,8.5203247,.34374103
1051060,5.3538442,.24530746,5.1927233,.072864391,4.8800159,.10067209,5.1253047,.051204406,4.8616657,.33505055,5.247364,.23935102,4.9872446,.26528594,5.2548008,.18911977,5.2461967,.0010997533,5.5044117,.12440655,5.9705777,.16937032,5.8929181,.11055697,6.3693123,.012542959,5.7722473,.065750889,7.9241776,.33743849,7.9409022,.086898446,8.85818,.97825557
1051061,5.5156207,.32680586,5.2310481,.071377769,4.9478207,.098384894,5.3684177,.3356795,4.6812596,.13332249,5.2368808,.02904333,5.198185,.11105713,5.1661353,.024417352,5.0919318,.12378743,5.5328751,.31402102,5.8478956,.045409076,5.6790328,.19873829,6.2136307,.12338413,5.7973175,.056599084,6.8386278,1.1362584,7.6336884,.4239122,8.428422,.66758454
1051062,5.3247938,.54177403,5.6567497,.49444002,5.3383842,.3992708,4.846652,.32531601,5.333231,.72274482,5.4204793,.49661118,5.1955791,.54260188,5.6943307,.51992536,5.7261882,.69043839,5.8459315,.74057829,6.0550137,.68652016,6.8787403,1.0210648,7.034667,.36494017,7.2563629,.55717677,6.6045194,.48712423,7.8301167,.24228464,7.8924642,.14299725
1051063,4.5205913,.080346577,4.4049616,.050947089,4.490654,.046009619,4.4811945,.00056915061,4.4470897,.27341783,4.7477498,.048872981,4.6326575,.02023821,4.6991744,.061212834,4.6469975,.1314975,4.678936,.16016267,4.8827872,.24525605,5.2397561,.48514786,5.5736327,.044880342,5.3781438,.25776941,6.8984723,1.1412859,6.9974294,.45610395,8.1676569,.9227553
1051064,4.6302228,.059910912,4.6635098,.11899748,4.4553175,.037147451,4.3983636,.11215606,4.5555162,.26550165,4.5476527,.17293552,4.3710814,.090498708,4.7277322,.0033314831,4.8969855,.00045758259,5.2488685,.043634716,5.5496893,.07143008,5.9951973,.23708342,5.9847603,.15306015,5.99295,.0043793395,5.8455486,.82440686,6.3189812,.49674812,7.0696583,.14857493
1051065,4.8249359,.17559542,4.7805305,.26572558,4.8763018,.1205699,4.963048,.31916025,4.9028988,.19028193,5.4925041,.049060468,5.5877366,.26322889,5.4640222,.07845147,5.3097048,.015004738,5.9987874,.041443937,6.1838579,.27765104,6.0933065,.098924428,7.1568823,1.0441704,6.5614481,.47243133,5.7282305,.047054321,6.9288354,.55948627,7.3542385,.60107559
1051067,5.2948012,.20582095,5.0124483,.037577163,5.1028218,.10750514,5.3037844,.089111663,5.374352,.1572783,5.3552055,.0012100207,5.3419061,.016817512,5.4469595,.0087703047,5.5681853,.029596381,5.7770848,.05427213,6.009933,.026818907,6.0502253,.076619111,6.3535261,.005998678,6.6818805,.11539155,8.2322321,.060931902,8.3064814,.0083337827,9.0522308,.077976584
1051068,4.9438043,.087420747,4.9435639,.34690815,4.7275343,.308413,4.9423985,.35250467,4.8194027,.25875244,5.0377073,.29408365,4.7958846,.15293702,5.0253296,.14236118,4.9771485,.04780215,5.3191109,.24213217,5.6943231,.15680563,5.798378,.19965801,5.9321642,.01301461,5.8602209,.35829198,8.3700476,.23161219,7.7799373,.095455773,8.6840715,.23982427
1051069,5.3468051,.34021968,5.1254368,.056701519,5.1019711,.13251348,5.2979627,.11061907,5.3007984,.0026278861,5.3499098,.074696183,5.2999182,.13894776,5.4349451,.098480798,5.5557475,.082459964,5.7433491,.088747352,6.0287895,.060015917,6.0842638,.011682501,6.4109201,.10208199,6.7107377,.080905706,8.1776104,.18124336,8.2550554,.053941004,9.0107765,.1189968
1051071,5.4972286,.91791517,5.3586259,.31668085,4.9803843,.040676072,5.2842259,.15693745,4.5082393,.12751769,5.257206,.15152358,5.2953644,.11882844,5.1769309,.15085725,5.4256368,.13285023,5.7899923,.19473259,6.0921459,.050841425,6.0702515,.074063271,6.5833945,.48199773,5.8559542,.29212338,6.178926,.4514423,7.1609402,.31819892,7.9069247,.10607338
1051072,4.7948446,.18484011,5.0032229,.025893763,4.7162275,.13965948,4.4556398,.033105686,4.5192847,.08645688,4.7256618,.048793636,4.5796809,.21705078,5.0604835,.0048347423,5.1163554,.23854427,5.1927857,.16274142,5.4367146,.16145623,6.0572629,.037221566,6.232759,.30649057,6.2661705,.28015324,6.6879168,.46891651,7.587924,.060350932,7.5005131,.40233991
1051073,4.926373,.075174518,5.3041234,.073296383,4.9192743,.29598472,4.6147766,.10432053,4.7296124,.0090509411,5.0092959,.028095465,4.7255588,.14332263,5.2005458,.029839458,5.3043022,.22307563,5.3017673,.131283,5.6691499,.13808759,6.3104234,.27727935,6.565455,.48212445,6.4556384,.58053541,6.8570709,.36606482,7.6515574,.23679401,7.871295,.18562387
1051074,4.9185667,.049716629,4.751874,.16124052,4.9374113,.12977734,5.0628285,.030266218,5.3770542,.12173238,5.3274374,.092934161,5.2594247,.099941403,5.3183851,.037225865,5.3170991,.002450333,5.3407373,.20195842,5.5993586,.18373846,5.6665893,.35276651,5.9032822,.22359225,6.4472656,.07752353,7.5964332,1.1982992,7.6558318,.73220378,8.2018728,.65899134
1051075,5.7673659,.14253704,5.2521052,.076888829,5.0868216,.017904241,5.483706,.049428754,5.2296691,.1179911,5.1968555,.025600525,5.3331132,.049860884,5.395987,.19821642,5.3013768,.028339475,5.7238894,.1394394,5.9943056,.18347268,5.7786613,.03712282,6.2908416,.016155405,6.4623089,.11271318,8.0212603,.040376075,8.251545,.52215034,9.1671629,.37302813
1051076,4.7922797,.16381754,4.983079,.023550853,4.7457061,.13637759,4.5288076,.16403662,4.5878196,.017003054,4.7429886,.010831648,4.5982313,.11764897,5.1285181,.0081555061,5.1658115,.14222541,5.3415265,.14561431,5.5885506,.23941955,6.2217493,.15577915,6.3282857,.17579152,6.3037696,.041098643,6.8289094,.1285173,7.7590098,.086555943,7.675086,.086003579
1051077,4.8841267,.011899004,5.1956854,.14346361,4.843924,.20669493,4.6633463,.0070882584,4.6576462,.1424133,4.8259177,.063942812,4.6485639,.42160273,5.2450233,.011946081,5.3391728,.47399041,5.6321902,.0034709005,5.8871164,.10235064,6.444313,.085151121,6.8399978,.28178895,6.5197043,.2851181,7.0514393,.092837155,8.3171644,.18251939,8.040576,.037696861
1051078,4.7636909,.067835823,4.580389,.043437015,4.649148,.14562793,4.7145858,.065393776,5.0162616,.026648479,5.0496225,.0097211236,4.9018707,.0093333293,4.9961429,.044481862,4.9811549,.033990007,4.9831023,.25983369,5.1193261,.15661743,5.3450351,.40990669,5.6453805,.26248226,5.8060565,.14981109,7.3167453,.99572122,7.2872753,.19529068,7.9951177,.31672975
1051079,6.373836,1.0023904,5.7886739,.35892662,5.5179973,.4577463,5.8274488,.40807039,6.1956272,.034979749,5.3945389,.059265748,5.9570327,.066610724,5.7644892,.36197427,5.9815969,.0860333,6.3448043,.22143742,6.6152391,.23078346,6.4867678,.029436333,6.9618363,.089458004,7.9340096,.22225311,8.3877277,.31261873,9.3218355,.1904972,9.8825064,1.2326664
1051080,5.0693073,.16444056,4.9436383,.02562442,4.7523551,.017636651,4.9126658,.085925609,4.6619573,.1582765,4.9183593,.024436334,4.792943,.063944042,4.9000163,.12712891,4.9869041,.15925649,5.2170315,.1044118,5.5699563,.066916302,5.5089335,.04322014,5.814765,.0057743085,5.8934875,.14202556,7.6251802,.36603144,7.4123363,.16444476,8.3711205,.23968498
1051081,5.7276778,.075072527,5.3092275,.011261667,5.2428832,.060666073,5.5239611,.058530264,5.55446,.27029657,5.4834704,.035242874,5.4897494,.026601581,5.6042767,.15851036,5.7832961,.12055173,5.960568,.14675476,6.2684102,.08891391,6.2545505,.20774633,6.492403,.028126426,6.9767957,.16072096,8.5887461,.12403592,8.5600843,.22653621,9.3770943,.14394884
1051082,4.8224807,.14928685,4.6913915,.14090747,4.7350826,.1538942,4.8728137,.25538158,4.8284249,.15384537,4.9436064,.20895246,4.8943663,.19247675,5.0013614,.24213815,5.0820699,.15810473,5.2001424,.20615017,5.5068698,.12634844,5.5802951,.07178048,6.0176287,.022105966,5.9712577,.11761511,7.7089672,.49778795,7.6596513,.37838355,8.1789265,.49923313
