gvb_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,obs_id
59700024,1370.8269,48.246727,1467.9635,37.629704,1189.0924,13.095876,1283.7079,12.687242,1241.7817,57.407543,1316.0427,36.327389,1240.7938,38.429634,1334.5166,23.930815,1444.6226,70.949501,1526.6377,35.470623,1655.5668,74.387733,2022.8232,18.528576,1808.1581,79.331146,2311.8789,124.24998,2671.8818,345.94879,2363.3013,62.65683,2426.8635,221.65428,932
59700028,1112.8469,38.134995,1208.9526,41.473061,1161.1685,29.286098,947.28302,5.5266199,837.00861,12.824892,921.65784,36.97855,902.66675,41.957108,875.24261,1.736657,1202.8619,81.862,1038.7565,108.92733,924.28082,62.124458,861.06738,30.857298,980.46033,68.961029,1556.1055,18.825245,2115.7988,280.29507,2145.7192,246.53961,2058.1104,180.2287,933
59700032,1227.0012,72.827309,1440.5178,36.393173,1186.4749,18.178303,1184.4614,166.7998,1146.1733,176.97983,1274.0925,66.037567,1175.2483,80.575523,1125.5393,39.511433,1530.3071,59.496822,1602.0872,55.547504,1639.558,137.50119,1841.4613,539.4823,2072.2852,130.28992,2419.3218,118.09197,2783.9041,148.02106,2512.897,190.28606,2716.9353,349.8725,934
59700036,1182.4077,77.592903,1116.0646,75.261452,1016.9034,63.722984,903.45947,9.575326,948.70325,7.2241459,1211.9158,11.910335,1015.1994,53.78315,866.20184,94.874397,1206.337,95.438934,1230.9291,114.09151,1232.4614,34.355091,1420.4753,30.512377,1687.4805,176.31934,1766.2261,43.161346,1923.0618,86.21447,2280.7095,168.17894,1926.0461,286.6998,935
59700040,1367.7751,7.6733828,1265.9043,2.8812287,1270.7546,41.69669,1315.9669,40.427742,1402.2021,83.901947,1368.6951,25.217583,1460.7819,94.527573,1427.4513,181.18044,1657.3828,25.640501,1620.5018,7.3860893,1920.0892,9.0215435,2114.3503,79.116692,2108.5471,264.00534,2176.4548,87.316025,2459.4785,60.334785,2511.1584,73.946053,2384.8521,23.125124,936
59700044,1758.6451,10.194649,1517.4254,80.587067,1345.7568,41.442513,1385.6522,57.895546,1290.5873,33.639584,1420.8827,95.72641,1427.4393,383.88812,1322.4628,99.448669,1807.5802,368.07819,1550.632,242.64661,1574.5627,46.200466,1740.6678,43.736244,2009.548,93.269394,2686.7898,137.76675,2170.6648,120.05496,3530.1694,359.88141,2932.1418,117.36075,937
59740004,1272.3293,56.229534,1179.4795,70.480194,1191.0997,25.088808,1171.9163,62.52161,1119.4054,47.069916,1262.0067,143.43159,1246.8739,201.30766,1227.2362,13.19967,1462.1472,56.023579,1304.6718,190.54149,1262.5117,186.304,1408.9736,237.82362,1748.1254,219.2352,2013.3248,168.00163,1891.8785,158.43941,2089.4316,153.72202,2215.4431,258.9068,938
59740008,1597.1444,157.90166,1577.4912,77.332512,1492.0802,53.309818,1666.0397,50.616646,1751.256,42.316437,1974.2792,191.47047,1806.2714,168.57079,1766.5,71.005447,2056.3977,161.50629,1945.6563,18.165947,1807.6206,257.77908,2121.5281,108.74339,2352.9512,65.433929,2728.334,200.56834,2520.1184,181.79254,2258.0686,102.58611,2735.0657,279.30432,939
59740012,1259.5294,96.401817,1166.9935,178.36794,973.69366,59.366234,1160.8414,51.540436,1313.0781,161.12852,891.13171,165.02243,973.9328,73.887329,1183.7443,21.065908,1412.0502,100.67131,1294.9381,87.113655,1300.3008,89.299324,1402.9963,62.020802,1678.78,249.10506,1852.0549,297.99979,2613.4966,469.94446,2802.8794,63.50695,2623.8381,68.560364,940
59740016,1257.016,213.72932,1209.3765,195.34492,1217.8567,231.71973,890.59009,164.00874,923.09393,309.44547,1064.7401,70.67923,944.43127,58.968609,1019.7208,221.79634,1339.24,46.150379,1093.4187,310.47852,967.99493,483.06689,1587.3298,91.449539,1767.8448,131.7679,2008.3984,110.31789,2614.3655,427.98178,2475.1724,306.91544,2548.2034,273.15576,941
59740020,1230.1227,23.808393,1149.5374,45.93148,1064.1814,19.642523,1113.3026,14.975175,1247.0515,20.32999,1183.5526,90.62516,1028.5011,29.366802,1174.1624,106.41249,1302.5381,35.652527,1450.1272,32.483112,1452.2197,319.21811,1416.6202,133.92226,2391.3823,45.208355,2330.071,77.89473,2237.1636,104.85918,2509.3867,8.424696,2452.033,182.24614,942
59740024,1355.0894,63.655846,1338.2806,31.877628,1321.3201,83.859436,1316.2867,27.770752,1364.9733,81.720215,1384.0027,97.197052,1380.8807,35.69799,1382.7719,11.230237,1673.7612,11.162435,1823.1895,36.108345,1725.9355,20.792696,1903.3895,75.887901,2148.0454,161.02917,2083.5073,39.9818,2191.835,221.87981,2161.8074,257.23447,2063.5627,308.98254,943
59740028,1341.0128,15.434705,1279.1361,19.123755,1225.6874,45.251068,1310.9681,47.457073,1329.8051,9.7075748,1474.425,38.353825,1578.6201,23.1798,1494.2726,58.174614,1670.2612,96.306778,1623.2478,48.376534,2069.032,37.74099,1962.1183,28.627148,1708.9917,25.349695,2095.2898,50.065533,2865.4705,17.966291,2549.4312,66.2957,2664.9304,32.558208,944
59740032,1385.3816,22.329576,1458.1853,4.1923165,1425.3386,7.4780502,1351.4172,51.220596,1348.8428,76.697647,1649.6503,72.88961,1721.16,13.965162,1476.2823,84.376419,1595.3021,44.278648,1575.1675,131.55797,1605.8229,44.811081,1787.2902,27.307941,1850.5564,77.499687,1429.4939,17.925726,2327.8147,34.852066,2952.6521,58.228249,3048.9661,129.28796,945
59740036,1143.3671,58.117588,1033.9774,54.666542,965.22949,50.176865,952.18457,111.36446,895.11884,34.388027,859.87927,54.905266,932.30927,42.046993,921.12592,68.626549,1051.4388,77.422813,924.66498,17.847593,1127.5624,81.302475,1016.333,104.10872,1415.7173,109.962,1857.5173,170.6638,1843.3933,119.33037,1977.9298,146.02206,1998.5978,9.2061195,946
59740040,1530.3138,42.108772,1525.0028,15.212835,1528.3311,2.2841644,1600.8938,30.973854,1616.1516,3.7099915,1623.5745,91.617096,1602.4365,71.513664,1820.1962,21.264566,1962.6218,70.799362,2240.896,175.14642,2114.9541,16.393543,2282.1711,176.52795,2359.5559,137.55222,2734.4387,129.0945,2892.2209,89.515053,2726.0234,122.71945,2373.2444,18.76866,947
59740044,1282.9041,73.665565,1238.422,25.712025,1181.8176,95.550064,1195.647,7.6502581,1161.9943,69.823837,1121.7756,70.081276,1022.0056,28.987612,1076.2271,27.617096,1205.3384,8.4308662,1129.6755,8.6513119,1136.751,129.26498,1389.4769,162.05908,1547.5278,52.24371,1915.7024,211.89575,1933.4048,86.392799,2080.8967,66.40155,2241.4438,219.74294,948
59740048,1394.0167,17.583033,1390.8728,130.71661,1166.4242,53.392952,1322.0753,178.43419,1320.147,168.32214,1173.1205,42.790836,1274.1221,316.55356,1126.3497,49.17157,1077.8313,92.510773,1026.8352,154.38036,1124.1536,342.04865,1463.4766,221.54082,1684.5508,158.92685,2195.2546,216.02464,1611.1835,395.33722,2178.1284,195.71082,1571.0322,163.97063,949
59740052,1439.9042,19.184349,1431.1289,6.0512991,1320.9739,6.4600444,1259.651,24.034636,1342.7413,35.907322,1192.0042,16.363836,1055.9822,31.662691,1233.0068,74.377945,1234.2668,72.373878,1550.1621,44.099468,1473.8004,101.38343,1502.3962,127.45986,1816.7297,90.029129,1532.6553,29.79776,2206.7773,23.390148,2298.5852,15.333665,2951.854,105.57597,950
59740056,1428.2401,105.58398,1298.618,71.855827,1511.4808,115.99084,1335.7764,79.336082,1372.3597,13.289534,1222.2987,116.33261,1118.9114,36.14814,1438.0952,134.31685,1534.6735,56.863415,1808.483,106.05235,1998.231,67.75457,1999.4938,126.62097,1863.1165,104.08529,1577.2914,39.019833,2061.5898,75.266815,2273.9685,390.24664,2685.4373,318.93661,951
59780004,1453.5349,104.91425,1624.8737,151.73701,1478.9847,158.58522,1439.7863,124.8468,1327.8563,75.035217,1407.0132,133.61888,1579.9573,128.49196,1424.444,74.301529,1575.7589,68.608276,1416.9542,31.634378,1608.0928,164.62843,1578.1727,214.78305,1783.342,37.409523,2097.7573,157.0309,2069.0129,110.39423,2691.9175,70.477547,2476.6833,62.87542,952
59780008,1524.0383,30.725872,1468.427,53.275467,1278.318,109.58292,1458.4906,1.4798698,1368.2612,61.247551,1251.5642,26.812235,1332.8906,51.47617,1437.7404,41.061348,1418.8263,69.023018,1439.9468,50.009682,1408.3959,48.503098,1618.4269,157.26219,1420.3311,135.20953,1766.5697,286.55527,2090.9663,152.26732,2589.5374,250.43282,2139.3411,190.2094,953
59780012,1490.3314,1.2814918,1380.7191,16.023657,1349.5968,7.4777598,1363.0237,16.594355,1340.4121,65.273575,1386.3915,.36058316,1324.1245,24.499977,1526.9218,23.555391,1595.7268,65.118683,1624.1207,142.68579,1551.2107,121.35519,1993.1772,113.17317,1601.8325,15.102221,1940.943,120.50313,1794.2069,370.7236,2429.0671,263.84503,2504.5193,216.87584,954
59780016,1760.5483,86.51664,1661.6993,44.486137,1617.1863,40.499935,1649.1626,78.074066,1677.4336,110.17638,1569.6954,6.4862041,1615.0077,79.448006,1732.2406,74.954117,1832.9412,90.329453,1989.3087,221.42197,1961.1195,167.92581,1945.9517,75.571289,2052.188,191.09833,2362.8955,34.512268,2748.9478,23.859964,3016.5413,184.87227,3074.0049,52.438122,955
59780020,1534.5327,52.1889,1587.5266,13.662629,1433.3925,42.621578,1454.3448,109.04288,1310.4498,60.923405,1244.6031,51.742424,1362.61,24.185972,1316.7084,3.8746221,1373.5302,16.305552,1384.5438,82.416481,1715.7155,104.91684,2267.2654,42.50671,1910.9629,81.268326,2039.3521,190.61203,2201.5625,313.5975,2610.5322,170.77223,2525.769,66.84948,956
59780024,1648.7368,2.9432874,1602.4668,59.475227,1634.7405,226.23161,1584.645,161.94341,1621.9731,122.08492,1512.8073,234.30528,1519.0955,185.34517,1693.0967,59.106827,1749.1335,246.01379,1796.4594,252.34657,1752.8064,325.54578,1850.1129,222.85954,2258.1309,27.465771,2309.4102,156.81427,2864.7637,311.78513,2883.2314,139.17555,2719.3616,241.00916,957
