gvb_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,obs_id
120695918,4.764421,.76340747,4.7170815,.41206145,5.5750322,.61984527,4.9192419,.48382127,4.9080997,.26500717,4.8027821,.21165094,4.858438,.11566139,5.2514229,.15957895,5.2821007,.7372359,5.1573992,.33416834,5.2333646,.42817968,4.4935727,.25500369,4.9167795,.0069594579,5.5315189,.19348194,7.8966241,1.8742931,6.0927787,.31714398,7.7491627,.97215879,3577
120700125,4.1686187,.00040049237,4.2627802,.012915984,4.1371531,.15062805,4.213563,.13043368,4.3137774,.10379626,4.4542613,.12779973,4.7117782,.11904372,4.933784,.14235015,4.6363835,.13381591,4.6632586,.21708548,4.7244711,.076049693,4.9481335,.1100893,5.1271234,.14363989,5.1271977,.088219807,5.6998281,.39166534,5.661787,.27337945,7.1435938,.2806657,3578
120700149,3.8647687,.13181384,3.9338782,.30331686,4.0515652,.042840641,4.1452789,.022148145,4.087111,.06196196,4.1138783,.17807017,4.1091495,.15840839,4.4611077,.1309839,4.139514,.020367553,4.1316557,.19104657,4.3395553,.22641774,4.7597065,.10106749,4.8742671,.14488116,4.7421336,.26286653,5.0987959,.1337817,5.565712,.32228678,6.1638846,.059359014,3579
120700173,4.5556526,.044820681,4.7057619,.028815286,4.8074002,.25150999,5.447618,.39213863,5.891376,.64318264,6.2586427,.62429875,5.5309205,.09384618,5.1173964,.26747775,5.3033319,.094265439,5.4787974,.22289258,5.3373637,.23478954,5.5246243,.12532884,6.5313387,.21033254,5.7032599,.07810197,6.934001,.047518086,7.2860608,.023551395,7.3423948,.052444924,3580
120700296,4.1858416,.077230953,4.3045173,.14632586,4.2723856,.0067086634,4.4666543,.017249661,4.4868894,.13113588,4.6567993,.024411369,4.6903462,.036872335,4.9204602,.03756661,4.9768,.025755666,5.1584029,.32899806,5.0467963,.34730473,5.1050868,.14032964,5.5727973,.14583246,5.4234443,.047375746,6.1428204,.22736019,6.1142526,.24886364,7.0619917,.33982253,3581
120700302,3.6806369,.15048642,3.7636237,.15458182,3.6920292,.12061881,3.7816198,.1499424,3.8505397,.097576641,3.9049947,.061756112,3.8659186,.092318498,4.1433063,.091610819,4.1003299,.24438712,4.0903668,.20024168,4.3072023,.11550557,4.4953351,.15851338,4.6138358,.080927871,4.5747442,.20055583,5.2134428,.0084618339,5.2225637,.21261814,6.3139973,.18490824,3582
120700316,4.320375,.46529511,4.3208613,.46623316,4.1312776,.16566077,4.3618736,.051920895,4.2436628,.0099520134,4.2050533,.02163972,4.5022144,.11873642,4.6818557,.32393691,4.5248289,.052089419,4.3498316,.14130937,4.1632133,.3032968,4.6908889,.20395738,4.8977947,.24902701,4.7702718,.11254383,5.0867229,.070688076,4.9922996,.13405693,6.1216807,.18628848,3583
120700424,4.2830677,.081342995,4.4092913,.21798386,4.3832493,.059946351,4.4655457,.043478541,4.5220113,.065796107,4.6464548,.01151765,4.6257644,.072741151,4.7877102,.070882693,4.9412279,.026023384,4.8854594,.13591951,5.0571976,.17896034,5.1086011,.051134907,5.4557533,.10377026,5.4019442,.0011435898,6.1271534,.03354178,6.1550088,.124787,6.965414,.068075396,3584
120705001,4.045279,.18246347,4.0841389,.098403767,4.0165925,.10042431,4.0867066,.024846714,4.2415142,.010119721,4.3621712,.059981979,4.2949829,.0270645,4.6168036,.1022723,4.7622795,.13007426,4.7676382,.21398963,4.8253808,.10448587,4.8474669,.012530807,5.0301604,.26247567,5.15453,.10719136,5.8269081,.23986392,5.491138,.19160765,6.5783658,.37172416,3585
120705005,4.164845,.055056311,4.3642936,.10893607,4.3223872,.053435676,4.4922767,.16966742,4.6312785,.09448947,4.6594849,.076151729,4.8504777,.047080424,5.0966139,.084030069,5.1687198,.17148083,5.0641274,.22491679,5.3446527,.30753279,5.1309562,.17258345,5.8100471,.8031252,5.5190363,.12435222,6.3544464,.28941646,6.7302041,.97472143,6.96315,.31569058,3586
120705006,4.9216681,.15820353,4.6317501,.044868451,5.1451249,.18046775,5.0712261,.10399441,4.6113892,.074364223,4.726336,.029712014,4.8151212,.082112558,4.9781394,.13845916,4.6767173,.055978604,4.946857,.1585238,4.9190464,.06966392,5.6544404,.05705313,5.2105241,.3363941,5.6494169,.098979138,6.1106753,.38476339,5.7966881,.17640327,7.1235061,.88773799,3587
120705009,4.7859879,.16577969,4.4662957,.19562536,4.7350669,.093911588,4.880012,.14832015,4.43957,.28548428,5.1867309,.32972971,5.0349517,.26802167,5.0032554,.18036057,5.0118876,.43650207,5.27881,.55506217,5.1861615,.71500087,5.5480828,.62532055,5.8101935,.93863714,5.3433704,.55725378,6.1131573,.66787171,6.0835896,.70558053,7.2220831,.1785067,3588
120710057,4.7705884,.11345749,5.2999921,.15827294,4.8874836,.23904407,4.7106614,.03839327,4.7770782,.021784106,5.1186104,.14560251,5.1128674,.021583393,6.1617146,.024438515,5.7450061,.077524371,5.7705021,.1564346,5.841651,.010645911,6.3084779,.14716232,5.6294127,.15461192,5.8027797,.11081994,5.8409138,.011406108,6.378922,.10406116,6.6497259,.12140644,3589
